Date,Return,Target_Return
2014-05-15 04:00:00+00:00,0.5170572771960864,0.5784083186033837
2014-05-16 04:00:00+00:00,0.5784083186033837,0.5788661370421372
2014-05-19 04:00:00+00:00,0.5788661370421372,0.5304584651161033
2014-05-20 04:00:00+00:00,0.5304584651161033,0.5988565268993634
2014-05-21 04:00:00+00:00,0.5988565268993634,0.5719275473147697
2014-05-22 04:00:00+00:00,0.5719275473147697,0.5807550713403589
2014-05-23 04:00:00+00:00,0.5807550713403589,0.5888957926670038
2014-05-27 04:00:00+00:00,0.5888957926670038,0.555657928883085
2014-05-28 04:00:00+00:00,0.555657928883085,0.5859908430961379
2014-05-29 04:00:00+00:00,0.5859908430961379,0.5695006456102625
2014-05-30 04:00:00+00:00,0.5695006456102625,0.5642782898792204
2014-06-02 04:00:00+00:00,0.5642782898792204,0.5590971624477178
2014-06-03 04:00:00+00:00,0.5590971624477178,0.569725225574976
2014-06-04 04:00:00+00:00,0.569725225574976,0.5914112511331003
2014-06-05 04:00:00+00:00,0.5914112511331003,0.5825305656882895
2014-06-06 04:00:00+00:00,0.5825305656882895,0.5652655450467748
2014-06-09 04:00:00+00:00,0.5652655450467748,0.5597207127389652
2014-06-10 04:00:00+00:00,0.5597207127389652,0.5443180651292365
2014-06-11 04:00:00+00:00,0.5443180651292365,0.5276948570940105
2014-06-12 04:00:00+00:00,0.5276948570940105,0.5755421773285029
2014-06-13 04:00:00+00:00,0.5755421773285029,0.5647878604444109
2014-06-16 04:00:00+00:00,0.5647878604444109,0.5710399059557985
2014-06-17 04:00:00+00:00,0.5710399059557985,0.5969974881060027
2014-06-18 04:00:00+00:00,0.5969974881060027,0.5668507467939021
2014-06-19 04:00:00+00:00,0.5668507467939021,0.5689688886177765
2014-06-20 04:00:00+00:00,0.5689688886177765,0.5602520014156193
2014-06-23 04:00:00+00:00,0.5602520014156193,0.5307537240721051
2014-06-24 04:00:00+00:00,0.5307537240721051,0.5837930483589959
2014-06-25 04:00:00+00:00,0.5837930483589959,0.5553545975569345
2014-06-26 04:00:00+00:00,0.5553545975569345,0.5698151082440184
2014-06-27 04:00:00+00:00,0.5698151082440184,0.559129735631165
2014-06-30 04:00:00+00:00,0.559129735631165,0.5921249314151731
2014-07-01 04:00:00+00:00,0.5921249314151731,0.5639552980904458
2014-07-02 04:00:00+00:00,0.5639552980904458,0.5865168820760231
2014-07-03 04:00:00+00:00,0.5865168820760231,0.5425092763115947
2014-07-07 04:00:00+00:00,0.5425092763115947,0.5278824913405681
2014-07-08 04:00:00+00:00,0.5278824913405681,0.5826078311950397
2014-07-09 04:00:00+00:00,0.5826078311950397,0.5415379107344135
2014-07-10 04:00:00+00:00,0.5415379107344135,0.5677560948294981
2014-07-11 04:00:00+00:00,0.5677560948294981,0.5835405156755517
2014-07-14 04:00:00+00:00,0.5835405156755517,0.5518294527704274
2014-07-15 04:00:00+00:00,0.5518294527704274,0.5805336677500684
2014-07-16 04:00:00+00:00,0.5805336677500684,0.5054869154959375
2014-07-17 04:00:00+00:00,0.5054869154959375,0.6089134080388869
2014-07-18 04:00:00+00:00,0.6089134080388869,0.5500128294222281
2014-07-21 04:00:00+00:00,0.5500128294222281,0.5843482964759014
2014-07-22 04:00:00+00:00,0.5843482964759014,0.5690829892298617
2014-07-23 04:00:00+00:00,0.5690829892298617,0.5631565971062465
2014-07-24 04:00:00+00:00,0.5631565971062465,0.5381771926496068
2014-07-25 04:00:00+00:00,0.5381771926496068,0.5622205620134346
2014-07-28 04:00:00+00:00,0.5622205620134346,0.5396812240836681
2014-07-29 04:00:00+00:00,0.5396812240836681,0.5611570344053785
2014-07-30 04:00:00+00:00,0.5611570344053785,0.46727247665557714
2014-07-31 04:00:00+00:00,0.46727247665557714,0.5474908330147494
2014-08-01 04:00:00+00:00,0.5474908330147494,0.5945177146992536
2014-08-04 04:00:00+00:00,0.5945177146992536,0.5155424856463275
2014-08-05 04:00:00+00:00,0.5155424856463275,0.5609451441645852
2014-08-06 04:00:00+00:00,0.5609451441645852,0.5348661293619662
2014-08-07 04:00:00+00:00,0.5348661293619662,0.6148406649790273
2014-08-08 04:00:00+00:00,0.6148406649790273,0.5737864818936803
2014-08-11 04:00:00+00:00,0.5737864818936803,0.5532122225173709
2014-08-12 04:00:00+00:00,0.5532122225173709,0.5922624791373683
2014-08-13 04:00:00+00:00,0.5922624791373683,0.5812110219952267
2014-08-14 04:00:00+00:00,0.5812110219952267,0.5605847187966638
2014-08-15 04:00:00+00:00,0.5605847187966638,0.6008014729195182
2014-08-18 04:00:00+00:00,0.6008014729195182,0.5842757624445882
2014-08-19 04:00:00+00:00,0.5842757624445882,0.5724684938674574
2014-08-20 04:00:00+00:00,0.5724684938674574,0.5746778842393699
2014-08-21 04:00:00+00:00,0.5746778842393699,0.5515463437885267
2014-08-22 04:00:00+00:00,0.5515463437885267,0.583279484123687
2014-08-25 04:00:00+00:00,0.583279484123687,0.5657911713166017
2014-08-26 04:00:00+00:00,0.5657911713166017,0.5611059014937071
2014-08-27 04:00:00+00:00,0.5611059014937071,0.552962960271885
2014-08-28 04:00:00+00:00,0.552962960271885,0.576411997722919
2014-08-29 04:00:00+00:00,0.576411997722919,0.5583256412754506
2014-09-02 04:00:00+00:00,0.5583256412754506,0.5572254550837611
2014-09-03 04:00:00+00:00,0.5572254550837611,0.5536906315344937
2014-09-04 04:00:00+00:00,0.5536906315344937,0.5844406603500376
2014-09-05 04:00:00+00:00,0.5844406603500376,0.5464893133071893
2014-09-08 04:00:00+00:00,0.5464893133071893,0.5302403188231305
2014-09-09 04:00:00+00:00,0.5302403188231305,0.5779361344116717
2014-09-10 04:00:00+00:00,0.5779361344116717,0.5649994044265795
2014-09-11 04:00:00+00:00,0.5649994044265795,0.5329662758433661
2014-09-12 04:00:00+00:00,0.5329662758433661,0.55754833684052
2014-09-15 04:00:00+00:00,0.55754833684052,0.5958999691237852
2014-09-16 04:00:00+00:00,0.5958999691237852,0.5669357623301473
2014-09-17 04:00:00+00:00,0.5669357623301473,0.5837634177051612
2014-09-18 04:00:00+00:00,0.5837634177051612,0.5586382593916074
2014-09-19 04:00:00+00:00,0.5586382593916074,0.5233683855165859
2014-09-22 04:00:00+00:00,0.5233683855165859,0.5338370503304964
2014-09-23 04:00:00+00:00,0.5338370503304964,0.5975292009668898
2014-09-24 04:00:00+00:00,0.5975292009668898,0.48519964752025513
2014-09-25 04:00:00+00:00,0.48519964752025513,0.6010081127024608
2014-09-26 04:00:00+00:00,0.6010081127024608,0.5489525328048998
2014-09-29 04:00:00+00:00,0.5489525328048998,0.5478333850788332
2014-09-30 04:00:00+00:00,0.5478333850788332,0.49886667941251434
2014-10-01 04:00:00+00:00,0.49886667941251434,0.5608960250039583
2014-10-02 04:00:00+00:00,0.5608960250039583,0.613128231418446
2014-10-03 04:00:00+00:00,0.613128231418446,0.5535467679631021
2014-10-06 04:00:00+00:00,0.5535467679631021,0.49007973205444255
2014-10-07 04:00:00+00:00,0.49007973205444255,0.6425951240049035
2014-10-08 04:00:00+00:00,0.6425951240049035,0.4641733987937281
2014-10-09 04:00:00+00:00,0.4641733987937281,0.5072794796371485
2014-10-10 04:00:00+00:00,0.5072794796371485,0.4837995464751152
2014-10-13 04:00:00+00:00,0.4837995464751152,0.5682612799046295
2014-10-14 04:00:00+00:00,0.5682612799046295,0.5229612515126548
2014-10-15 04:00:00+00:00,0.5229612515126548,0.5615504710417832
2014-10-16 04:00:00+00:00,0.5615504710417832,0.6211715292159494
2014-10-17 04:00:00+00:00,0.6211715292159494,0.6036609751623019
2014-10-20 04:00:00+00:00,0.6036609751623019,0.6524835209421206
2014-10-21 04:00:00+00:00,0.6524835209421206,0.5267099814509363
2014-10-22 04:00:00+00:00,0.5267099814509363,0.6184536236187214
2014-10-23 04:00:00+00:00,0.6184536236187214,0.5938831658654822
2014-10-24 04:00:00+00:00,0.5938831658654822,0.553844385654891
2014-10-27 04:00:00+00:00,0.553844385654891,0.6167486253018395
2014-10-28 04:00:00+00:00,0.6167486253018395,0.5543882796295306
2014-10-29 04:00:00+00:00,0.5543882796295306,0.5900298793339868
2014-10-30 04:00:00+00:00,0.5900298793339868,0.6157766536699592
2014-10-31 04:00:00+00:00,0.6157766536699592,0.5603153811243465
2014-11-03 05:00:00+00:00,0.5603153811243465,0.5476278653085326
2014-11-04 05:00:00+00:00,0.5476278653085326,0.5875511454834155
2014-11-05 05:00:00+00:00,0.5875511454834155,0.5785419266262716
2014-11-06 05:00:00+00:00,0.5785419266262716,0.5625080698835994
2014-11-07 05:00:00+00:00,0.5625080698835994,0.5754748907814915
2014-11-10 05:00:00+00:00,0.5754748907814915,0.5641325879050194
2014-11-11 05:00:00+00:00,0.5641325879050194,0.5575906210247701
2014-11-12 05:00:00+00:00,0.5575906210247701,0.5633517071258535
2014-11-13 05:00:00+00:00,0.5633517071258535,0.5619964543889164
2014-11-14 05:00:00+00:00,0.5619964543889164,0.5643135450896373
2014-11-17 05:00:00+00:00,0.5643135450896373,0.5848997736121536
2014-11-18 05:00:00+00:00,0.5848997736121536,0.5538463016511811
2014-11-19 05:00:00+00:00,0.5538463016511811,0.5700782618820831
2014-11-20 05:00:00+00:00,0.5700782618820831,0.5853813333532782
2014-11-21 05:00:00+00:00,0.5853813333532782,0.5742760166910386
2014-11-24 05:00:00+00:00,0.5742760166910386,0.5554896401509744
2014-11-25 05:00:00+00:00,0.5554896401509744,0.5740043740249855
2014-11-26 05:00:00+00:00,0.5740043740249855,0.5489730087427165
2014-11-28 05:00:00+00:00,0.5489730087427165,0.5289095014085293
2014-12-01 05:00:00+00:00,0.5289095014085293,0.5907521992229136
2014-12-02 05:00:00+00:00,0.5907521992229136,0.5784915201623603
2014-12-03 05:00:00+00:00,0.5784915201623603,0.5554341029905285
2014-12-04 05:00:00+00:00,0.5554341029905285,0.5686654192196465
2014-12-05 05:00:00+00:00,0.5686654192196465,0.5269101280814905
2014-12-08 05:00:00+00:00,0.5269101280814905,0.5597589031580116
2014-12-09 05:00:00+00:00,0.5597589031580116,0.4843469404632858
2014-12-10 05:00:00+00:00,0.4843469404632858,0.5820996665199566
2014-12-11 05:00:00+00:00,0.5820996665199566,0.48498990663227876
2014-12-12 05:00:00+00:00,0.48498990663227876,0.5311876864899898
2014-12-15 05:00:00+00:00,0.5311876864899898,0.5211420393164927
2014-12-16 05:00:00+00:00,0.5211420393164927,0.6561243444943481
2014-12-17 05:00:00+00:00,0.6561243444943481,0.6732667523347216
2014-12-18 05:00:00+00:00,0.6732667523347216,0.5822604752284513
2014-12-19 05:00:00+00:00,0.5822604752284513,0.5787055021511307
2014-12-22 05:00:00+00:00,0.5787055021511307,0.5690451911120028
2014-12-23 05:00:00+00:00,0.5690451911120028,0.5602200244686261
2014-12-24 05:00:00+00:00,0.5602200244686261,0.5763612641155075
2014-12-26 05:00:00+00:00,0.5763612641155075,0.5649051888925852
2014-12-29 05:00:00+00:00,0.5649051888925852,0.5379925421726894
2014-12-30 05:00:00+00:00,0.5379925421726894,0.5126155728469175
2014-12-31 05:00:00+00:00,0.5126155728469175,0.5592808718599708
2015-01-02 05:00:00+00:00,0.5592808718599708,0.47532765029926144
2015-01-05 05:00:00+00:00,0.47532765029926144,0.5192491574495457
2015-01-06 05:00:00+00:00,0.5192491574495457,0.6153013802038916
2015-01-07 05:00:00+00:00,0.6153013802038916,0.6445918186415466
2015-01-08 05:00:00+00:00,0.6445918186415466,0.5215408437042858
2015-01-09 05:00:00+00:00,0.5215408437042858,0.5229922798095625
2015-01-12 05:00:00+00:00,0.5229922798095625,0.5488039239646384
2015-01-13 05:00:00+00:00,0.5488039239646384,0.533665917017994
2015-01-14 05:00:00+00:00,0.533665917017994,0.5175904920701465
2015-01-15 05:00:00+00:00,0.5175904920701465,0.6236992417016642
2015-01-16 05:00:00+00:00,0.6236992417016642,0.568125965453708
2015-01-20 05:00:00+00:00,0.568125965453708,0.5830166708862754
2015-01-21 05:00:00+00:00,0.5830166708862754,0.6323365668847779
2015-01-22 05:00:00+00:00,0.6323365668847779,0.535170795841231
2015-01-23 05:00:00+00:00,0.535170795841231,0.5728927395822687
2015-01-26 05:00:00+00:00,0.5728927395822687,0.4982147276710348
2015-01-27 05:00:00+00:00,0.4982147276710348,0.4977104555825329
2015-01-28 05:00:00+00:00,0.4977104555825329,0.6054957260125189
2015-01-29 05:00:00+00:00,0.6054957260125189,0.5000675863913788
2015-01-30 05:00:00+00:00,0.5000675863913788,0.621538248694842
2015-02-02 05:00:00+00:00,0.621538248694842,0.6284509804233338
2015-02-03 05:00:00+00:00,0.6284509804233338,0.5414210270614854
2015-02-04 05:00:00+00:00,0.5414210270614854,0.6090372968839184
2015-02-05 05:00:00+00:00,0.6090372968839184,0.5448743887522112
2015-02-06 05:00:00+00:00,0.5448743887522112,0.5409944398911
2015-02-09 05:00:00+00:00,0.5409944398911,0.6108351973985916
2015-02-10 05:00:00+00:00,0.6108351973985916,0.5607360717895337
2015-02-11 05:00:00+00:00,0.5607360717895337,0.60600970561877
2015-02-12 05:00:00+00:00,0.60600970561877,0.5799423472682274
2015-02-13 05:00:00+00:00,0.5799423472682274,0.5683488440664
2015-02-17 05:00:00+00:00,0.5683488440664,0.5594009385970217
2015-02-18 05:00:00+00:00,0.5594009385970217,0.5559013640561531
2015-02-19 05:00:00+00:00,0.5559013640561531,0.5895450595574654
2015-02-20 05:00:00+00:00,0.5895450595574654,0.5594522799648808
2015-02-23 05:00:00+00:00,0.5594522799648808,0.5737834194014738
2015-02-24 05:00:00+00:00,0.5737834194014738,0.5572882506300907
2015-02-25 05:00:00+00:00,0.5572882506300907,0.5539639175118195
2015-02-26 05:00:00+00:00,0.5539639175118195,0.5470359999145485
2015-02-27 05:00:00+00:00,0.5470359999145485,0.5895375040662922
2015-03-02 05:00:00+00:00,0.5895375040662922,0.5396308880566288
2015-03-03 05:00:00+00:00,0.5396308880566288,0.5403330917771838
2015-03-04 05:00:00+00:00,0.5403330917771838,0.5664697890439458
2015-03-05 05:00:00+00:00,0.5664697890439458,0.49453573453873
2015-03-06 05:00:00+00:00,0.49453573453873,0.5793324425452946
2015-03-09 04:00:00+00:00,0.5793324425452946,0.4814903572031337
2015-03-10 04:00:00+00:00,0.4814903572031337,0.5518969222505571
2015-03-11 04:00:00+00:00,0.5518969222505571,0.6198486009665758
2015-03-12 04:00:00+00:00,0.6198486009665758,0.5324413851131579
2015-03-13 04:00:00+00:00,0.5324413851131579,0.6242115862093908
2015-03-16 04:00:00+00:00,0.6242115862093908,0.5453330371205083
2015-03-17 04:00:00+00:00,0.5453330371205083,0.6177752087980523
2015-03-18 04:00:00+00:00,0.6177752087980523,0.5380675430574153
2015-03-19 04:00:00+00:00,0.5380675430574153,0.6030530115975253
2015-03-20 04:00:00+00:00,0.6030530115975253,0.5527016674497249
2015-03-23 04:00:00+00:00,0.5527016674497249,0.5321385278754363
2015-03-24 04:00:00+00:00,0.5321385278754363,0.4927340677656292
2015-03-25 04:00:00+00:00,0.4927340677656292,0.5497448929662376
2015-03-26 04:00:00+00:00,0.5497448929662376,0.5719571795818176
2015-03-27 04:00:00+00:00,0.5719571795818176,0.618141307969971
2015-03-30 04:00:00+00:00,0.618141307969971,0.519706392685887
2015-03-31 04:00:00+00:00,0.519706392685887,0.5423134146767713
2015-04-01 04:00:00+00:00,0.5423134146767713,0.5773913298591745
2015-04-02 04:00:00+00:00,0.5773913298591745,0.5918022100785397
2015-04-06 04:00:00+00:00,0.5918022100785397,0.5512219298053497
2015-04-07 04:00:00+00:00,0.5512219298053497,0.5734266151029678
2015-04-08 04:00:00+00:00,0.5734266151029678,0.5817336403177199
2015-04-09 04:00:00+00:00,0.5817336403177199,0.5852221505285726
2015-04-10 04:00:00+00:00,0.5852221505285726,0.5394308656739034
2015-04-13 04:00:00+00:00,0.5394308656739034,0.5684994719935883
2015-04-14 04:00:00+00:00,0.5684994719935883,0.5849662897273032
2015-04-15 04:00:00+00:00,0.5849662897273032,0.5572287192612216
2015-04-16 04:00:00+00:00,0.5572287192612216,0.5079336095451373
2015-04-17 04:00:00+00:00,0.5079336095451373,0.6040937696836772
2015-04-20 04:00:00+00:00,0.6040937696836772,0.5539424959988326
2015-04-21 04:00:00+00:00,0.5539424959988326,0.5846821327282475
2015-04-22 04:00:00+00:00,0.5846821327282475,0.5719064212042704
2015-04-23 04:00:00+00:00,0.5719064212042704,0.5714154016089861
2015-04-24 04:00:00+00:00,0.5714154016089861,0.5414899748626114
2015-04-27 04:00:00+00:00,0.5414899748626114,0.5738323775430106
2015-04-28 04:00:00+00:00,0.5738323775430106,0.5433666158234814
2015-04-29 04:00:00+00:00,0.5433666158234814,0.5134671348603836
2015-04-30 04:00:00+00:00,0.5134671348603836,0.6119932571061132
2015-05-01 04:00:00+00:00,0.6119932571061132,0.5746351030833822
2015-05-04 04:00:00+00:00,0.5746351030833822,0.5054712031970927
2015-05-05 04:00:00+00:00,0.5054712031970927,0.5400184857618614
2015-05-06 04:00:00+00:00,0.5400184857618614,0.5785339723996502
2015-05-07 04:00:00+00:00,0.5785339723996502,0.6238569711438892
2015-05-08 04:00:00+00:00,0.6238569711438892,0.5370520385225687
2015-05-11 04:00:00+00:00,0.5370520385225687,0.5470672018483191
2015-05-12 04:00:00+00:00,0.5470672018483191,0.559444718772136
2015-05-13 04:00:00+00:00,0.559444718772136,0.6113206489613348
2015-05-14 04:00:00+00:00,0.6113206489613348,0.5644682469628883
2015-05-15 04:00:00+00:00,0.5644682469628883,0.5751368123335037
2015-05-18 04:00:00+00:00,0.5751368123335037,0.5578608629846948
2015-05-19 04:00:00+00:00,0.5578608629846948,0.5565169962590539
2015-05-20 04:00:00+00:00,0.5565169962590539,0.5718135604056178
2015-05-21 04:00:00+00:00,0.5718135604056178,0.5504170268234896
2015-05-22 04:00:00+00:00,0.5504170268234896,0.5127507272856014
2015-05-26 04:00:00+00:00,0.5127507272856014,0.603754503573932
2015-05-27 04:00:00+00:00,0.603754503573932,0.5549433203407826
2015-05-28 04:00:00+00:00,0.5549433203407826,0.5313005597599608
2015-05-29 04:00:00+00:00,0.5313005597599608,0.5705105444072212
2015-06-01 04:00:00+00:00,0.5705105444072212,0.5561515703113703
2015-06-02 04:00:00+00:00,0.5561515703113703,0.5707885914128595
2015-06-03 04:00:00+00:00,0.5707885914128595,0.520514221831894
2015-06-04 04:00:00+00:00,0.520514221831894,0.5541503995281833
2015-06-05 04:00:00+00:00,0.5541503995281833,0.5305702660199386
2015-06-08 04:00:00+00:00,0.5305702660199386,0.5628299088692502
2015-06-09 04:00:00+00:00,0.5628299088692502,0.6172323272395921
2015-06-10 04:00:00+00:00,0.6172323272395921,0.5690089886019523
2015-06-11 04:00:00+00:00,0.5690089886019523,0.5281375695856059
2015-06-12 04:00:00+00:00,0.5281375695856059,0.5392376133219353
2015-06-15 04:00:00+00:00,0.5392376133219353,0.5875013449116046
2015-06-16 04:00:00+00:00,0.5875013449116046,0.5701369748014085
2015-06-17 04:00:00+00:00,0.5701369748014085,0.6072181401717618
2015-06-18 04:00:00+00:00,0.6072181401717618,0.5360507611724419
2015-06-19 04:00:00+00:00,0.5360507611724419,0.5893968528587379
2015-06-22 04:00:00+00:00,0.5893968528587379,0.5638479143837059
2015-06-23 04:00:00+00:00,0.5638479143837059,0.5264574088268961
2015-06-24 04:00:00+00:00,0.5264574088268961,0.546955174857388
2015-06-25 04:00:00+00:00,0.546955174857388,0.5590463215147908
2015-06-26 04:00:00+00:00,0.5590463215147908,0.4632150024739329
2015-06-29 04:00:00+00:00,0.4632150024739329,0.5733140890871634
2015-06-30 04:00:00+00:00,0.5733140890871634,0.5933336726149199
2015-07-01 04:00:00+00:00,0.5933336726149199,0.5594303602621262
2015-07-02 04:00:00+00:00,0.5594303602621262,0.5427983458146114
2015-07-06 04:00:00+00:00,0.5427983458146114,0.589331838785684
2015-07-07 04:00:00+00:00,0.589331838785684,0.48293456321380024
2015-07-08 04:00:00+00:00,0.48293456321380024,0.5714594043816351
2015-07-09 04:00:00+00:00,0.5714594043816351,0.6186179342008571
2015-07-10 04:00:00+00:00,0.6186179342008571,0.6126627414689503
2015-07-13 04:00:00+00:00,0.6126627414689503,0.5817134136069265
2015-07-14 04:00:00+00:00,0.5817134136069265,0.5574321071711735
2015-07-15 04:00:00+00:00,0.5574321071711735,0.5983818727630379
2015-07-16 04:00:00+00:00,0.5983818727630379,0.5660490574984053
2015-07-17 04:00:00+00:00,0.5660490574984053,0.5644814448282024
2015-07-20 04:00:00+00:00,0.5644814448282024,0.5409266010907227
2015-07-21 04:00:00+00:00,0.5409266010907227,0.5496971090935808
2015-07-22 04:00:00+00:00,0.5496971090935808,0.5343072243815143
2015-07-23 04:00:00+00:00,0.5343072243815143,0.5107787554935962
2015-07-24 04:00:00+00:00,0.5107787554935962,0.5338440068129213
2015-07-27 04:00:00+00:00,0.5338440068129213,0.6188410348120829
2015-07-28 04:00:00+00:00,0.6188410348120829,0.5951250251566046
2015-07-29 04:00:00+00:00,0.5951250251566046,0.5610047166804546
2015-07-30 04:00:00+00:00,0.5610047166804546,0.5502408954833777
2015-07-31 04:00:00+00:00,0.5502408954833777,0.547969305521288
2015-08-03 04:00:00+00:00,0.547969305521288,0.5503429939577661
2015-08-04 04:00:00+00:00,0.5503429939577661,0.5754491221235508
2015-08-05 04:00:00+00:00,0.5754491221235508,0.5245868068918325
